id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3542135,Cool Modern Downtown Condo,17830251,Kurt,East Village,32.71668554420154,-117.15256547280642,Entire home/apt,299,2,0,,,1,361
4803218,1 Bedroom Studio,24742604,Patty,East Village,32.709532753460145,-117.15161948061522,Entire home/apt,120,1,4,2015-06-17,0.66,1,334
6045875,Downtown East Village Luxury!,5216996,Eric,East Village,32.70929103367877,-117.1555789334464,Entire home/apt,475,2,0,,,1,348
3593667,SD Comic-Con Apt for grabs!!!,18104751,Kevin,East Village,32.71282383727021,-117.15674789694671,Entire home/apt,300,1,1,2014-07-28,0.09,1,334
4520367,Luxury Downtown Condo ,23436256,Teresa,East Village,32.71147603622944,-117.15381723350681,Entire home/apt,145,1,0,,,2,128
1024393,Convention Cntr-Petco Park-Gaslamp,4392070,Athena-Rae,East Village,32.69867814614427,-117.1470526876659,Entire home/apt,200,3,4,2014-06-05,0.17,3,314
6450956,1 BEDROOM WALK TO COMIC-CON,30006561,Sean,East Village,32.70972604973736,-117.1516257922804,Entire home/apt,399,4,0,,,2,282
5154002,Ideal location in downtown SD,19713917,Daniela,East Village,32.710959413105456,-117.15168479654764,Entire home/apt,130,1,6,2015-06-15,1.25,1,355
5561540,LOW PRICE$$ DOWNTOWN LOCATION$$$,24771440,Max,East Village,32.71113643792776,-117.15846368968117,Entire home/apt,138,1,7,2015-05-25,1.78,1,337
6969220,1 Bed in 4 Bed Shared Mixed Dorm,28422176,Michelle,East Village,32.71095324595107,-117.1574930811456,Shared room,35,1,0,,,4,345
3668303,Studio w/5 min. walk to COMIC-CON,17983666,Charles,East Village,32.7097176862334,-117.15137322448611,Entire home/apt,150,1,1,2014-07-27,0.09,1,327
862140,Studio Timeshare Downtown San Diego,661691,Katy,East Village,32.72019001615305,-117.15342996290072,Entire home/apt,165,1,1,2013-11-14,0.05,4,363
6758364,Perfect 1-bd condo for Comic Con,16140532,Selina,East Village,32.711116665368266,-117.15392723257895,Entire home/apt,605,1,0,,,1,365
6261735,1 Bdr - Balboa Park. Comic Con!,32534067,Joshua,East Village,32.720288050280054,-117.15373356088399,Private room,250,1,0,,,3,43
1937634,Modern Ballpark Loft - Beautiful!,4160438,Evan,East Village,32.70970066560715,-117.15594273796722,Entire home/apt,99,26,0,,,2,312
6767632,Master Br in Central Downtown apt,35433191,Ariana,East Village,32.714321468158005,-117.15656839652465,Private room,145,1,1,2015-07-05,1,2,363
5205028,Private room in downtown free wi-fi,26926096,Denys,East Village,32.7101216159176,-117.15206348252478,Private room,53,1,21,2015-06-02,4.01,1,324
4681243,San Diego Downtown Get Away,23553543,Shayna And Ponchi,East Village,32.7110705168944,-117.15256868815884,Shared room,85,2,5,2015-05-03,1.20,3,222
3645551,"Walk to Comic Con, Downtown SD apt.",18414214,Kristel,East Village,32.71085285950016,-117.1498431075938,Entire home/apt,450,1,0,,,1,331
2445819,2015 - 2015 - COMIC CON - 2015-2015,9608182,Taner,East Village,32.7115920186507,-117.15863931705341,Private room,74,1,67,2015-07-03,4.16,3,345
4542106,Downtown Room - Gaslamp Convention,23553543,Shayna And Ponchi,East Village,32.70965037207325,-117.15214843529765,Private room,98,2,10,2015-06-26,2.34,3,286
5605600,Spectacular Luxury Condo,29054107,Pete,East Village,32.70948849859658,-117.15391641391565,Entire home/apt,220,1,3,2015-06-29,1.05,2,337
6153938,Cozy One Bedroom in the City,29807869,Meghaan,East Village,32.71622107803437,-117.15078224629639,Private room,250,1,0,,,1,344
6990239,Two Bdrm Apartment in East Village,36567295,Cecil,East Village,32.711109180585545,-117.15150750229733,Entire home/apt,650,1,0,,,2,4
3664042,Exquisite Modern 2 BR City Condo,12165196,Francisco,East Village,32.71085279743668,-117.15397024770067,Entire home/apt,139,2,56,2015-06-22,4.76,2,44
2847624,Urban Modern 2BR Downtown Skyrise,14172166,Jl,East Village,32.70947546864285,-117.15303150426874,Entire home/apt,125,4,44,2015-05-25,3.15,1,43
4702900,"SD BALBOA PARK, STUDIO AND 1 BR",4385059,John,East Village,32.72008751958575,-117.15369345332735,Entire home/apt,149,1,2,2015-05-12,0.71,6,345
6958797,Condo for Comic Con Weekend,36489324,Brittney,East Village,32.71078448074604,-117.15284804202071,Entire home/apt,1000,1,0,,,1,4
3678615,Beautiful Condo Walk to Convention!,9375869,Michael,East Village,32.70911820658755,-117.15283321556228,Entire home/apt,349,1,0,,,1,315
6302743,Downtown apt. [Walk to ComicCon],32622846,Autumn,East Village,32.71355966387008,-117.15449941220629,Entire home/apt,350,1,3,2015-06-16,2.09,1,40
3675429,NEW 1BD near convention center!,18496411,Senka,East Village,32.71096222684352,-117.15197295325467,Entire home/apt,200,1,0,,,1,278
350486,Upscale Designer Loft,1776269,Rigel,East Village,32.709525331898355,-117.15539010592894,Entire home/apt,299,2,10,2015-04-23,0.27,1,344
3675793,Spacious 2 bdrm/2 bath for ComicCon,18587418,Emily,East Village,32.712084703494426,-117.15760532248984,Entire home/apt,650,1,1,2014-07-27,0.09,1,316
6297581,1 br Hotel WM San Diego-Balboa Park,9296727,Jesse,East Village,32.71993466625682,-117.15371047440132,Entire home/apt,130,1,1,2015-05-15,0.65,2,0
1223969,♥️ of Gaslamp Qtr. 10 min Conv Ctr,6677065,Gil,East Village,32.710749163128774,-117.15702523644164,Entire home/apt,400,1,2,2014-07-28,0.08,1,201
3676708,2bd/2bth Downtown Luxury 23rd floor,18673375,Chris,East Village,32.708856208856766,-117.15566935607023,Entire home/apt,400,4,5,2014-09-20,0.49,1,347
4745485,Studio apartment by Gaslamp! Low$$,20498425,Olu,East Village,32.70915172842706,-117.15309696775232,Entire home/apt,120,1,27,2015-06-29,3.97,1,323
1837985,COMiC CON- Downtown- San Diego!!!,9608182,Taner,East Village,32.711459777187706,-117.15626838336743,Private room,89,1,59,2015-06-02,3.56,3,353
539229,RowHome - Gaslamp Convention Cntr,2649488,Stewart,East Village,32.714745041701164,-117.15382603348316,Entire home/apt,395,3,2,2013-04-02,0.06,1,293
552350,Bed & couch. WALK to Gaslamp,2714220,Jeff & Nami,East Village,32.70950694045792,-117.15348739974769,Shared room,88,1,18,2015-06-11,0.76,2,352
4738551,LOW PRICE$$$! DOWNTOWN!,24462891,Joseph,East Village,32.71215951417607,-117.15203818373726,Entire home/apt,110,1,31,2015-06-29,4.72,1,342
6854547,Incredible Downtown Highrise + View,35920979,Chris,East Village,32.712742501064284,-117.15504182261387,Private room,700,1,0,,,1,362
3184926,Spacious Downtown Condo,16147156,Alesya,East Village,32.7136452118297,-117.15003022170421,Entire home/apt,325,1,8,2015-04-13,0.65,1,351
6855083,Studio in downtown San Diego,34529992,Terry,East Village,32.709311354252286,-117.15372113519541,Entire home/apt,75,1,4,2015-06-26,4,1,9
3585554,2 Bdrm Apt - 10min walkto ComiScCon,17463359,Robert,East Village,32.71133248172546,-117.15500210175303,Entire home/apt,599,2,1,2014-07-28,0.09,1,325
3168608,Modern Downtown San Diego Condo,1166413,Kurtis,East Village,32.71761008480754,-117.1512471117454,Entire home/apt,229,1,12,2015-06-16,1.02,1,358
6326917,DNTWN NEAR STDM & CONVENTION CNTR,3335567,Tyler,East Village,32.71275848584145,-117.15669664386986,Entire home/apt,200,2,1,2015-06-12,1,1,333
6881809,Bedroom in central downtown!,35433191,Ariana,East Village,32.713079341942915,-117.15499791322642,Private room,150,1,0,,,2,357
5598922,Downtown All In Studio,28880503,John And Tez,East Village,32.710774904829215,-117.15355765904552,Entire home/apt,99,2,20,2015-06-29,5.56,1,13
1629836,Modern Loft in Downtown San Diego,1859453,Ben,East Village,32.71005896833757,-117.15553492495243,Entire home/apt,116,26,0,,,1,66
6336812,Downtown San Diego,30245937,Jessica,East Village,32.712110595965015,-117.15913048973601,Entire home/apt,175,3,0,,,2,343
4776308,Private Room/Bath- Near Downtown,24633005,Elizabeth,East Village,32.70229995034611,-117.14688768950028,Private room,215,1,9,2015-06-18,1.80,1,364
6886103,Awesome Comic-Con Apt @ Petco Park,26917561,Luke,East Village,32.71066593985856,-117.15596588387044,Entire home/apt,700,1,0,,,1,350
4270063,High Rise East Village Prvt Rm&Bath,22168365,Jon,East Village,32.711871882303576,-117.15639969085896,Private room,140,1,0,,,2,359
6894889,Downtown Comic-con room for rent.,36129425,Natalie,East Village,32.708581515614256,-117.14790649658136,Private room,249,1,0,,,1,360
5609077,Condo in the Heart of Gaslamp III,11692963,Sarp,East Village,32.71388009914296,-117.15920380356486,Entire home/apt,110,1,25,2015-06-29,6.76,7,288
5956922,The Pink Rhino 3 Story Loft,17523410,Kristen Leanne,East Village,32.71487977316085,-117.154509938065,Entire home/apt,295,3,3,2015-06-12,1.48,1,336
6900346,Comicon Modern Loft Downtown,36159156,Mike,East Village,32.71085551605484,-117.15486410729218,Entire home/apt,600,1,0,,,1,3
802029,Cozy Room in the Heart of San Diego,3511580,Kate,East Village,32.713173626702776,-117.15543011603391,Private room,120,1,56,2015-06-12,1.78,1,65
1671943,San Diego-Balboa Park 1 Bdrm Hotel,602654,Rey,East Village,32.71884702326915,-117.15336453312487,Entire home/apt,121,1,0,,,6,180
5608150,Luxury Loft in the Gaslamp II,11692963,Sarp,East Village,32.71331592999549,-117.15738358564744,Entire home/apt,120,1,16,2015-06-15,4.49,7,300
606508,"condos in San Diego, CA",103427,Magalie,East Village,32.7200356192882,-117.15372076251971,Entire home/apt,170,1,1,2015-06-10,1,2,362
1682356,Boutique room in Gaslamp. Location!,8896685,Alena,East Village,32.712781354201184,-117.15685707701861,Private room,89,1,7,2015-06-28,7,1,68
6925476,Luxury apartment- downtown/Gaslamp,8443408,Ajay,East Village,32.71151338348755,-117.15650117937439,Private room,95,1,0,,,1,351
6901135,Comic-Con Takes About 5 min to Walk,34016626,Bilal,East Village,32.71315520501682,-117.1569298797234,Private room,450,3,0,,,1,10
635756,Modern San Diego Condo with Views!,2414872,Laura,East Village,32.70691404002077,-117.15601150466287,Entire home/apt,80,30,1,2015-05-18,0.63,1,353
2553937,COMIC CON - COMIC CON - COMIC CON,9608182,Taner,East Village,32.71317904267245,-117.15771669702717,Private room,74,1,66,2015-06-20,4.30,3,346
5359076,Downtown Convention Center Gaslamp,3852956,Peter,East Village,32.71145364219768,-117.15687209162768,Entire home/apt,100,1,6,2015-05-05,1.40,1,299
2066047,The ULTIMATE cozy bed & breakfast! ,1846944,Melissa,El Cerritos,32.753067014209265,-117.0695524535757,Private room,60,1,0,,,1,361
6276393,"Bright, Modern, Centrally Located",9762225,Sina,El Cerritos,32.7511163870346,-117.07842782605104,Private room,49,1,3,2015-06-29,1.88,1,353
7008293,Private Room in the Suburban Oasis!,8861137,John & Tomo,El Cerritos,32.75318349418628,-117.07334694990031,Private room,65,1,0,,,1,359
6491183,Nice room with private bathroom,33922679,Mike,El Cerritos,32.7585717707235,-117.06948779042645,Private room,55,4,0,,,1,287
2686765,San Diego Gem near SDSU Mid City,634995,Brendan,El Cerritos,32.758044702780246,-117.06957586801681,Private room,52,2,7,2015-04-24,0.62,1,247
4863601,Beautiful Home/Pool/ near Downtown!,18933991,Gail,Memorial,32.69964508117036,-117.13840589941167,Entire home/apt,150,1,18,2015-06-23,2.90,2,325
7002637,Comic Con 2015 Colonial Home,36711580,Jose,Memorial,32.70209608206429,-117.13446501691367,Private room,300,2,0,,,1,25
726663,"Eco house, fresh fruit & simplicity",10143,Hillary,Memorial,32.701908786751964,-117.12993908150409,Entire home/apt,90,3,48,2015-06-20,1.48,1,267
5537405,COMICON 2015 PRIVATE ROOMW/BATHROOM,5178760,Nico,Memorial,32.706472816770834,-117.13112604239097,Private room,149,1,0,,,2,102
1488990,Studio + outdoor Jacuzzi,5178760,Nico,Memorial,32.70492202417158,-117.13038992681068,Private room,59,1,88,2015-07-05,3.87,2,329
5954574,Guest House Downtown,16055996,Karen And Michael,Memorial,32.704684890032915,-117.14522979279838,Entire home/apt,120,1,13,2015-06-28,7.80,1,329
1526327,Charming Cottage near downtown,1139246,OJay And Laura,Memorial,32.70227494338412,-117.14028052875837,Entire home/apt,160,2,8,2015-06-22,0.36,1,293
3688112,"Artistic, eclectic room for rent ",18764713,Elizabeth,Memorial,32.70494385274127,-117.12363227907362,Private room,100,1,15,2015-06-14,1.33,1,354
3710891,Charming 3 bedrooms 3 baths & Pool,18933991,Gail,Memorial,32.69983500147585,-117.13667703989552,Entire home/apt,179,2,34,2015-06-28,3.07,2,268
3282934,GARAGE w/ Ocean & harbor city view.,16392976,Lori,Encanto,32.72296294838931,-117.0665836854734,Private room,37,1,19,2015-06-21,1.56,2,360
2314784,1 Room Rental,10999550,Kristin,Encanto,32.72269989323111,-117.05720694036143,Private room,42,2,7,2015-02-01,0.42,1,155
3240005,ROOM W VIEW OF DOWNTOWN AND OCEAN,16392976,Lori,Encanto,32.72458017380225,-117.0658191502798,Private room,37,1,21,2015-07-01,1.81,2,358
2225231,Tranquil zen tropical paradise,11355502,Bobbie,Encanto,32.73154605697922,-117.04992472749575,Private room,55,1,16,2015-06-25,1.19,2,357
982503,Share 3 BR house,5383008,Judy,Encanto,32.7235227576582,-117.05185703698675,Private room,100,1,0,,,1,365
6747507,Urban Farm minutes from Comic-Con,446624,B.J.,Encanto,32.71958220496862,-117.0621610880699,Private room,175,1,0,,,1,22
4800390,Private room in Tropical Paradise,11355502,Bobbie,Encanto,32.73260139195365,-117.05123081062021,Private room,55,1,0,,,2,358
5919527,Luxury Condo by Convention Center,30726577,Matt,Gaslamp Quarter,32.70841457094994,-117.16095715364247,Entire home/apt,500,1,0,,,1,199
5896411,Clean Charming Gaslamp Free Parking,16174244,Robert,Gaslamp Quarter,32.71299386410477,-117.16192914632565,Entire home/apt,195,2,4,2015-06-18,2.00,1,326
6972620,Downtown Gaslamp Get-a-way Condo!,36560308,Oron,Gaslamp Quarter,32.71244229423757,-117.15982327082239,Entire home/apt,499,1,0,,,1,8
4892876,Condo in the Heart of Gaslamp ,11692963,Sarp,Gaslamp Quarter,32.71408456412951,-117.16000279561494,Entire home/apt,89,1,43,2015-06-26,6.97,7,319
6766715,Downtown female dorm bed 4,6846830,Hostel On 3rd,Gaslamp Quarter,32.71209110597735,-117.16189338839233,Shared room,100,1,0,,,7,0
6522396,Stay in the Heart of Downtown,34074213,Erin,Gaslamp Quarter,32.70919044539044,-117.15998921705692,Shared room,200,1,1,2015-06-05,0.94,1,361
5992011,Gaslamp 1 Bedroom Condo ^,26382444,Chris,Gaslamp Quarter,32.70949252793477,-117.16071387624193,Entire home/apt,199,2,9,2015-06-16,3.60,3,338
6076255,1 Bedroom Gaslamp Condo ^*,26382444,Chris,Gaslamp Quarter,32.709000532375796,-117.15975781140368,Entire home/apt,200,2,5,2015-06-15,2.08,3,350
3512579,Gas lamp Loft space,17685900,Brian,Gaslamp Quarter,32.71528836958026,-117.16025455359538,Entire home/apt,165,1,1,2014-07-28,0.09,1,343
4074271,Perfect Location 4 Convention Centr,21130573,Ben,Gaslamp Quarter,32.70817362693462,-117.16035458363473,Entire home/apt,350,2,10,2015-06-29,1.30,4,340
6184448,Historic loft living in Gaslamp!,9558234,Virgil,Gaslamp Quarter,32.7142729591975,-117.15944236315383,Entire home/apt,149,2,3,2015-06-15,1.38,1,145
3568600,Minutes to Comic Con,17967170,Jaime,Gaslamp Quarter,32.71564009493638,-117.15956315974906,Private room,150,3,1,2014-07-29,0.09,1,310
4169552,Private room in Great Location  ,21130573,Ben,Gaslamp Quarter,32.70787684000248,-117.15964661842231,Private room,129,1,9,2015-04-13,0.99,4,326
2613444,Space and Parking Lot for Comic Con,13382687,Kurt,Gaslamp Quarter,32.71156342974152,-117.1610674049382,Private room,2000,5,0,,,1,365
3373877,Downtown mixed dorm bed 3,6846830,Hostel On 3rd,Gaslamp Quarter,32.71231118942372,-117.16121533728356,Shared room,100,1,1,2014-07-29,0.09,7,186
962855,SAN DIEGO Convention Downtown Share,562621,Pipi,Gaslamp Quarter,32.709461876298086,-117.16046538456244,Private room,170,2,14,2015-06-01,0.50,2,347
3067287,Warm & cozy Gaslamp San Diego,4919688,Lj,Gaslamp Quarter,32.71193240759714,-117.16180455949375,Private room,146,2,2,2015-06-12,0.17,1,79
4128958,Stay in the heart of downtown,626471,Elizabeth,Gaslamp Quarter,32.708864547104334,-117.15949153165174,Private room,200,1,6,2015-05-07,0.72,1,354
3543248,Studio Sleep 4 walk to Convention,6489256,Wayne,Gaslamp Quarter,32.71418159362431,-117.1607146029525,Entire home/apt,699,3,2,2014-07-28,0.17,3,0
6731950,Gaslamp Loft Downtown San Diego!,35257183,Dena,Gaslamp Quarter,32.71584780412859,-117.15961388236364,Entire home/apt,184,1,2,2015-06-15,2,2,351
4937930,Amazing Apt. in San Diego Gaslamp,25437781,Branden,Gaslamp Quarter,32.71092676723104,-117.15968842872374,Entire home/apt,165,2,23,2015-06-26,3.99,1,336
2811657,Penthouse LOFT Downtown San Diego,14381916,Tara,Gaslamp Quarter,32.71205204056531,-117.159345350872,Entire home/apt,189,1,36,2015-06-19,2.62,1,338
5840886,Condo in the Heart of Gaslamp IV,11692963,Sarp,Gaslamp Quarter,32.70960920655115,-117.15974795418171,Entire home/apt,110,1,26,2015-06-29,8.48,7,286
6799287,GaslampLoft B FreeParking Walk2Conv,35421658,Suha,Gaslamp Quarter,32.71133623941858,-117.16076383466998,Entire home/apt,250,2,4,2015-07-05,4,2,173
1774132,DELUXE condo. Best area downtown,9284186,Peter,Gaslamp Quarter,32.71405864956179,-117.16034681780599,Entire home/apt,200,2,25,2014-11-17,1.21,1,341
6214247,Condo in the Heart of Gaslamp V,11692963,Sarp,Gaslamp Quarter,32.70987037093559,-117.16079325082592,Entire home/apt,120,1,14,2015-07-02,6.56,7,282
3637908,Cool Apartment in Heart of Gaslamp ,5044897,Miles,Gaslamp Quarter,32.709688307918995,-117.1600184787655,Entire home/apt,140,7,10,2015-06-13,2.03,1,278
6811166,High End Deluxe 2BR/2BA Downtown!,14283611,John,Gaslamp Quarter,32.711027102905334,-117.16081029138034,Entire home/apt,240,2,0,,,1,149
5727905,Beautiful downtown SD condo,29657775,Gilad,Gaslamp Quarter,32.71287954722374,-117.1612870404752,Entire home/apt,125,1,4,2015-07-03,4,1,324
3635229,Apartment in the heart of Gaslamp!!,17561294,Noura,Gaslamp Quarter,32.71566648995978,-117.16106654174709,Entire home/apt,185,1,42,2015-06-29,3.64,1,325
962857,SAN DIEGO GASLAMP SUMMER SPECIAL!,562621,Pipi,Gaslamp Quarter,32.70914334597123,-117.15934008693273,Entire home/apt,250,10,15,2015-05-11,0.55,2,324
6603604,Cozy 1 Bedroom in Gas Lamp District,27521914,Jenn,Gaslamp Quarter,32.71014259622412,-117.1598525946424,Entire home/apt,130,2,2,2015-06-28,2,1,332
3215240,Studio/Loft in the heart of Gaslamp,16284760,K,Gaslamp Quarter,32.709163119271565,-117.15985174097291,Entire home/apt,155,1,17,2015-03-28,1.41,1,311
4893170,Gaslamp Ready for Comic-Con,25177911,Tracy,Gaslamp Quarter,32.71278166164235,-117.16036546779783,Entire home/apt,145,3,0,,,1,149
6465828,**Walk to COMIC-CON Downtown Loft**,28313150,Ruben,Gaslamp Quarter,32.71466664020497,-117.16035767736582,Entire home/apt,399,3,0,,,2,24
1511926,Best Gaslamp Condo - Downtown SD,300519,Alvaro,Gaslamp Quarter,32.70915814727926,-117.1595113199875,Entire home/apt,399,2,7,2015-07-01,0.57,1,345
3006083,Prime time for Convention Center,1826459,Phil,Gaslamp Quarter,32.7082609961152,-117.16073307724518,Entire home/apt,800,3,1,2014-07-28,0.09,1,181
6718411,Perfect Comi Con Condo,11843626,Ben,Gaslamp Quarter,32.708215052812385,-117.15966789122908,Entire home/apt,800,1,0,,,1,7
